folioviv,tenencia,renta,ubica_geo,tam_loc,est_socio,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,cocina,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,combus,eli_basura,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,antiguedad_no_especificada
3100297706,4,0,31101,2,2,1,8,10,3,36.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,10,3,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,0
3100298901,3,0,31101,2,2,1,8,10,3,8.0,2,1,4,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100298903,1,1800,31101,2,2,7,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1
3100298904,1,1900,31101,2,2,1,8,10,3,1.0,2,2,3,1,1,1,1,1,2,1,1,0,0,2,1,12,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100298906,3,0,31101,2,2,1,8,10,3,4.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100299401,4,0,31101,2,3,1,8,10,3,15.0,1,2,5,1,1,1,1,1,2,1,2,1,0,2,1,25,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,0
3100299402,4,0,31101,2,3,1,8,10,3,35.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,0
3100299403,4,0,31101,2,3,1,8,10,3,35.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,3,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,0
3100299405,3,0,31101,2,3,1,8,10,3,22.0,1,3,6,1,1,1,1,1,2,1,1,0,0,2,1,15,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,0
3100300201,5,0,31101,2,2,1,8,10,3,12.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,4,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,0
3100300202,2,0,31101,2,2,3,8,10,3,20.0,1,1,7,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,0
3100300203,3,0,31101,2,2,1,8,10,3,30.0,1,3,5,1,1,1,1,1,2,1,2,0,0,2,1,7,5,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,0
3100300204,4,0,31101,2,2,1,8,10,3,70.0,1,3,5,1,1,1,1,1,2,1,2,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,1,0
3100300205,4,0,31101,2,2,1,8,10,2,40.0,1,3,3,1,1,1,1,1,2,1,1,0,0,2,1,6,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
3100300206,4,0,31101,2,2,1,8,3,2,28.0,2,1,1,6,2,1,1,3,0,0,0,0,0,5,1,2,7,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,0
3100301401,4,0,31101,2,2,1,8,10,3,82.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,4,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100301402,4,0,31101,2,2,1,8,10,3,30.0,1,1,4,1,1,1,1,1,2,1,1,0,0,2,1,9,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100301403,1,900,31101,2,2,1,8,10,3,40.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,0
3100301404,4,0,31101,2,2,1,8,10,3,38.0,1,1,5,1,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100301405,1,2000,31101,2,2,1,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,2,1,0,0,2,1,7,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1
3100301406,4,0,31101,2,2,1,8,10,3,40.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100302601,3,0,31101,2,2,1,8,10,3,14.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,0
3100302603,4,0,31101,2,2,1,8,10,2,17.0,1,3,4,1,1,1,1,1,2,1,0,2,0,2,1,5,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100302604,4,0,31101,2,2,1,8,10,2,30.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,0
3100302605,4,0,31101,2,2,1,8,10,3,14.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,12,3,4,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,0
3100302606,2,0,31101,2,2,1,8,10,3,19.0,1,3,4,1,1,1,1,1,2,1,3,0,0,2,1,7,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100303801,4,0,31101,2,2,1,8,10,3,-1.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,6,5,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1
3100303802,4,0,31101,2,2,1,8,10,3,45.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100303803,4,0,31101,2,2,1,8,10,3,2.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,15,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100303804,4,0,31101,2,2,1,8,10,3,10.0,2,1,1,1,1,1,1,1,2,1,1,0,0,2,1,11,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,0
3100303806,1,2200,31101,2,2,1,8,10,3,10.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,0
3100304001,4,0,31101,2,2,1,8,10,3,30.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
3100304003,3,0,31101,2,2,1,8,10,2,22.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,11,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,0
3100304005,3,0,31101,2,2,1,8,10,3,10.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,0
3100304006,4,0,31101,2,2,1,8,10,2,40.0,1,1,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,0
3100305601,4,0,31101,2,3,1,8,10,3,30.0,1,3,7,1,1,1,1,1,2,1,2,1,0,2,1,10,3,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,0
3100305602,3,0,31101,2,3,1,8,10,3,12.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,0
3100305603,3,0,31101,2,3,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,5,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
3100305605,3,0,31101,2,3,1,8,10,3,-1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1
3100306301,3,0,31101,2,2,1,8,10,3,12.0,1,1,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100306302,3,0,31101,2,2,1,8,10,3,13.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,0
3100306303,4,0,31101,2,2,1,8,10,2,20.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,4,1,4,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100306304,4,0,31101,2,2,1,8,10,2,15.0,2,2,2,3,1,1,1,1,2,1,1,0,0,2,1,5,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100306305,4,0,31101,2,2,1,8,10,2,22.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100306306,3,0,31101,2,2,1,8,10,2,17.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,0
3100307501,3,0,31101,2,2,1,8,10,3,12.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,12,3,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,0
3100307503,1,2800,31101,2,2,1,8,10,3,-1.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,6,5,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1
3100307504,4,0,31101,2,2,1,8,10,3,17.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,12,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100307505,2,0,31101,2,2,1,8,10,3,-1.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,7,5,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
3100308702,3,0,31101,2,2,1,8,10,2,10.0,1,1,2,1,2,1,1,1,2,2,1,0,0,2,3,4,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,9,9,0
3100308703,1,2500,31101,2,2,1,8,10,2,1.0,1,2,2,1,1,1,1,1,2,1,1,0,0,2,1,4,5,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100308704,3,0,31101,2,2,1,8,10,3,7.0,1,2,3,1,1,1,1,1,2,2,1,0,0,2,1,7,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0
3100308705,3,0,31101,2,2,1,8,10,2,7.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100308706,4,0,31101,2,2,1,8,10,3,8.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,0
3100309020,4,0,31102,3,1,1,8,10,3,17.0,1,3,3,2,1,1,1,1,2,1,1,1,0,2,1,7,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100309021,4,0,31102,3,1,1,8,10,3,30.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,4,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100309022,4,0,31102,3,1,2,5,6,2,20.0,2,1,1,4,2,1,1,1,1,2,0,1,0,2,1,4,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100309023,4,0,31102,3,1,1,8,10,3,14.0,1,2,3,2,1,1,1,1,2,1,2,0,0,2,1,6,1,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100309024,4,0,31102,3,1,2,8,10,2,3.0,2,1,1,6,2,1,1,3,0,0,0,0,0,5,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
3100309301,4,0,31102,3,1,1,6,6,2,8.0,1,1,2,3,2,1,1,1,2,1,1,0,0,2,1,6,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0
3100309302,4,0,31102,3,1,1,8,10,2,16.0,2,2,2,6,2,1,1,1,2,2,0,1,0,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,0
3100309304,4,0,31102,3,1,1,8,10,3,11.0,1,2,4,2,2,1,1,1,2,1,2,0,0,2,1,9,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,0
3100309305,4,0,31102,3,1,1,8,6,2,20.0,1,2,4,1,2,1,1,1,2,1,1,0,0,2,1,10,1,4,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,0
3100309306,2,0,31102,3,1,1,8,10,2,10.0,2,1,1,4,2,1,1,1,2,2,0,1,0,2,1,4,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,0
3100309507,4,0,31102,3,1,1,8,10,2,19.0,1,2,3,2,2,1,1,1,1,2,0,1,0,2,1,5,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100309508,4,0,31102,3,1,1,8,10,3,12.0,1,2,3,4,1,1,1,1,2,2,1,0,0,2,1,7,1,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,0
3100309509,4,0,31102,3,1,1,8,10,3,3.0,1,1,3,2,2,1,1,1,2,1,1,0,0,2,1,4,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,0
3100309510,4,0,31102,3,1,1,6,6,2,17.0,1,2,4,1,2,1,1,1,2,1,1,0,0,2,1,4,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,0
3100309511,4,0,31102,3,1,1,6,6,2,30.0,1,1,2,2,2,1,1,1,2,1,1,0,0,2,1,4,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100309512,4,0,31102,3,1,1,6,6,2,40.0,1,1,1,1,2,1,1,3,0,0,0,0,0,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
3100309813,4,0,31102,3,1,1,8,10,2,6.0,2,1,1,6,3,0,0,3,0,0,0,0,0,5,5,0,7,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
3100309815,4,0,31102,3,1,1,8,10,2,20.0,1,3,3,2,1,1,1,1,2,2,0,1,0,2,1,5,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100309816,4,0,31102,3,1,1,8,10,2,15.0,1,2,3,2,1,1,1,1,2,1,1,0,0,2,1,5,1,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100309817,4,0,31102,3,1,1,8,10,3,3.0,1,1,2,2,1,1,1,1,2,2,1,0,0,2,1,5,1,6,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100309818,4,0,31102,3,1,2,8,10,1,2.0,2,1,1,5,2,1,1,3,0,0,0,0,0,5,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
3100310019,1,4500,31102,2,3,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
3100310020,4,0,31102,2,3,1,8,10,3,23.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,14,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,0
3100310023,1,1200,31102,2,3,1,8,10,3,20.0,1,1,4,1,1,1,1,1,2,1,1,0,0,2,1,11,3,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0
3100310024,4,0,31102,2,3,1,8,10,3,18.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,12,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100310402,1,1500,31102,2,3,1,8,10,3,-1.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1
3100310607,1,4000,31102,2,3,1,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1
3100310608,4,0,31102,2,3,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,10,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1
3100310611,3,0,31102,2,3,1,8,10,3,25.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100310813,1,2900,31102,2,3,1,1,10,3,3.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100310814,2,0,31102,2,3,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,13,5,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0
3100310815,3,0,31102,2,3,1,8,10,3,22.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,5,7,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100310816,2,0,31102,2,3,1,8,10,3,20.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,0
3100310818,3,0,31102,2,3,1,8,10,3,26.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0
3100311019,4,0,31102,2,2,1,8,10,3,25.0,1,3,5,1,1,1,1,1,2,1,4,0,0,2,1,20,3,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,0
3100311020,4,0,31102,2,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,14,3,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,2,0
3100311021,4,0,31102,2,2,2,8,10,3,25.0,1,2,3,1,1,1,1,1,2,1,1,1,0,2,1,12,3,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,0
3100311302,4,0,31102,2,2,1,8,3,2,5.0,1,2,2,1,1,1,1,1,2,2,1,0,0,2,1,7,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100311303,4,0,31102,2,2,1,8,10,2,27.0,2,1,3,4,1,1,1,1,2,1,1,0,0,2,1,6,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100311304,4,0,31102,2,2,1,8,10,3,10.0,2,2,3,4,1,1,1,1,2,1,0,1,1,2,1,8,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100311305,4,0,31102,2,2,1,8,10,3,3.0,1,1,3,1,1,1,1,1,2,1,2,0,0,2,1,15,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
3100311306,4,0,31102,2,2,1,8,10,2,35.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,5,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100311607,1,3500,31102,2,2,1,8,10,2,20.0,1,3,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100311610,4,0,31102,2,2,2,8,10,2,30.0,2,3,4,3,1,1,1,1,2,1,2,0,0,2,1,8,1,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100311611,2,0,31102,2,2,1,8,10,2,20.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,3,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,0
3100311814,4,0,31102,2,2,1,8,10,3,12.0,1,2,3,1,2,1,1,1,2,2,0,1,0,2,1,4,3,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,0
3100311815,1,2000,31102,2,2,1,8,10,3,15.0,2,2,2,5,1,1,1,1,2,2,0,1,0,2,1,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
3100311816,4,0,31102,2,2,1,8,10,3,20.0,1,4,5,4,1,1,1,1,2,1,2,0,0,2,1,10,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100311817,1,3800,31102,2,2,1,8,10,3,-1.0,1,3,5,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
3100311818,4,0,31102,2,2,1,8,10,3,20.0,1,1,5,1,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,0
3100312201,4,0,31102,2,2,1,8,10,3,10.0,1,1,4,1,1,1,1,1,2,1,2,0,0,2,2,9,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100312204,4,0,31102,2,2,1,8,10,2,30.0,1,4,6,1,1,1,1,1,2,1,2,0,0,2,1,9,3,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,0
3100312205,4,0,31102,2,2,1,8,10,3,40.0,1,2,3,2,1,3,1,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,9,2,2,0
3100312206,2,0,31102,2,2,1,8,10,3,30.0,1,2,3,5,1,1,1,1,2,1,1,1,0,2,1,10,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,0
3100312508,2,0,31102,2,2,1,8,10,3,20.0,1,3,4,1,1,1,1,1,2,2,1,0,0,2,1,4,1,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100312509,4,0,31102,2,2,1,8,10,3,20.0,1,4,7,1,1,1,1,1,2,1,3,0,0,2,1,20,3,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
3100312510,4,0,31102,2,2,1,8,10,3,30.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0
3100312512,4,0,31102,2,2,1,8,10,3,12.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100312713,4,0,31102,2,2,1,8,10,3,30.0,1,3,5,1,1,1,1,1,2,1,2,0,0,2,1,10,3,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
3100312715,1,1500,31102,2,2,1,8,10,3,20.0,1,1,1,1,1,1,1,1,2,1,1,0,0,2,1,3,5,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100312716,4,0,31102,2,2,1,8,10,3,38.0,1,1,4,1,1,1,1,1,2,1,0,2,0,2,1,5,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,0
3100312717,4,0,31102,2,2,1,8,10,3,18.0,1,1,4,1,1,1,2,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100312919,2,0,31102,2,2,4,8,10,3,6.0,2,1,1,1,1,1,1,1,2,1,2,0,0,2,1,11,5,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
3100312920,4,0,31102,2,2,1,8,10,3,47.0,2,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,0
3100312921,4,0,31102,2,2,1,8,10,3,17.0,2,2,2,4,1,1,1,1,2,1,2,0,0,2,1,6,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100312924,2,0,31102,2,2,2,8,10,3,50.0,1,3,4,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,0
3100313601,4,0,31050,1,4,1,8,10,3,30.0,1,1,4,1,1,1,1,1,2,1,1,1,0,2,1,20,3,1,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,0
3100313602,2,0,31050,1,4,1,8,10,2,-1.0,1,2,5,1,1,1,1,1,2,1,2,1,0,2,1,20,3,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1
3100313603,4,0,31050,1,4,1,8,10,3,20.0,1,2,5,1,1,1,1,1,2,1,1,1,0,2,1,20,5,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,0
3100313604,4,0,31050,1,4,1,8,10,3,5.0,1,1,6,1,1,1,1,1,2,1,4,1,0,2,1,14,3,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,2,2,0
3160314019,4,0,31002,4,1,1,8,10,3,20.0,1,5,8,1,1,1,1,1,2,1,2,0,0,2,1,20,3,4,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,0
3160314020,4,0,31002,4,1,1,8,10,2,23.0,1,1,3,1,2,1,1,1,2,2,1,0,0,2,1,9,3,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3160314021,4,0,31002,4,1,1,8,10,3,19.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,15,5,4,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,0
3160314022,4,0,31002,4,1,2,8,10,2,25.0,2,2,3,3,1,1,1,1,2,1,1,0,0,2,1,6,1,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3160314023,4,0,31002,4,1,1,8,10,3,50.0,2,4,4,4,1,1,1,1,2,1,1,0,0,2,1,8,1,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
